word,jaccard,length,n_sentences,sep_max,peak_depth,combined,context,target
nature,0.13966480446927373,30.4,10,0.11187927259339221,0.22817460317460314,0.55,0.3,0.9
newspapers,0.07142857142857142,26.9,10,0.0065483583344352995,0.7018298059964727,0.1,0.1,0.25
nuclear,0.09917355371900827,19.4,10,0.26386042767100865,0.5300925925925926,0.9,0.8500000000000001,0.8500000000000001
off,0.12213740458015267,18.9,10,0.07092504700024921,0.40928130511463845,0.6499999999999999,0.4,0.8
on,0.08461538461538462,19.0,10,0.23003431823518536,0.28869047619047616,0.75,0.35,0.95
operation,0.08496732026143791,25.0,10,0.08255630400445724,0.39991181657848324,0.6499999999999999,0.5,0.65
oppose,0.12222222222222222,29.3,10,0.00023883581161498614,0.1111111111111111,0.1,0.2,0.15000000000000002
otherwise,0.12735849056603774,34.5,10,0.032663044002320986,0.31983024691358025,0.45,0.4,0.4
outlook,0.10714285714285714,27.3,10,0.07875501116116836,0.42245370370370366,0.7,0.55,0.8
path,0.12,23.8,10,0.023282157050238665,0.4380511463844797,0.55,0.30000000000000004,0.6
peace,0.08641975308641975,24.9,10,0.0004900230301750834,0.20188492063492064,0.0,0.0,0.2
physical,0.0945945945945946,23.7,10,0.05688893132739592,0.4834656084656085,0.4,0.4,0.7
place,0.13194444444444445,23.3,10,0.24476096530755356,0.427689594356261,0.9,0.44999999999999996,0.95
plans,0.10179640718562874,24.5,10,0.15265922413931948,0.7172619047619047,0.8,0.25,0.85
plenty,0.10576923076923077,15.7,10,0.016654815938737622,0.2879188712522046,0.5,0.4,0.55
preserve,0.12371134020618557,32.5,10,0.0026443401972452334,0.080081569664903,0.1,0.15000000000000002,0.1
president,0.11042944785276074,25.9,10,0.4554848008685642,0.0,0.8500000000000001,0.25,0.95
pretending,0.12686567164179105,20.4,10,0.005178703202141628,0.3298611111111111,0.25,0.45,0.15000000000000002
principles,0.08411214953271028,36.5,10,0.080337471432156,0.3688822751322751,0.8,0.55,1.0
proceed,0.13861386138613863,31.5,10,0.08099160922898181,0.9444444444444444,0.2,0.3,0.55
profession,0.14356435643564355,34.2,10,0.07214641571044916,0.3775903880070547,0.45,0.1,0.8500000000000001
project,0.1165644171779141,25.2,10,0.33340684241718715,0.29673721340388004,0.95,0.30000000000000004,1.0
provided,0.1130952380952381,27.0,10,0.008463369475470599,0.579916225749559,0.30000000000000004,0.4,0.3
quantity,0.0989010989010989,30.3,10,0.03427532646391122,0.35438712522045857,0.7,0.5,0.9
quietly,0.11650485436893204,14.2,10,0.04559944735632999,0.3801807760141094,0.35,0.25,0.35
range,0.1005586592178771,29.0,10,0.20686017142401797,0.4781746031746032,0.75,0.45,0.8500000000000001
reaction,0.0821917808219178,22.8,10,0.22902745670742458,0.8725749559082892,0.7,0.55,0.8
recognition,0.11320754716981132,27.4,10,0.04993893702824906,0.2248126102292769,0.44999999999999996,0.55,0.3
record,0.12060301507537688,31.4,10,0.1755192875862121,0.8249559082892417,0.30000000000000004,0.1,0.55
recording,0.11333333333333333,24.5,10,0.025828878084818468,0.5973324514991182,0.45,0.35,0.6
research,0.09230769230769231,30.6,10,0.05628413624233665,0.7594797178130511,0.4,0.25,0.5
resist,0.12280701754385964,25.2,10,-2.941086622410765e-24,0.0,0.0,0.0,0.0
rest,0.09090909090909091,24.0,10,0.31496384077601963,0.14632936507936506,0.7,0.2,0.9
reviewed,0.1069182389937107,23.7,10,0.01958608958456247,0.8490410052910052,0.1,0.2,0.25
rode,0.11333333333333333,22.9,10,0.09588579336802162,0.6141424162257496,0.75,0.7,0.8500000000000001
rock,0.11392405063291139,25.9,10,0.0404640932877858,0.9545855379188714,0.4,0.35,0.45
safe,0.08947368421052632,28.3,10,0.16307167543305287,0.4496252204585538,0.6,0.2,0.7
salt,0.10666666666666667,23.1,10,0.011087185806698211,0.6809413580246914,0.1,0.05,0.2
scene,0.13636363636363635,24.5,10,0.0645522773265838,0.20028659611992947,0.25,0.1,0.4
score,0.10852713178294573,24.4,10,0.2951183550887638,0.9197530864197532,0.9,0.9,0.95
self,0.08888888888888889,29.0,10,0.0330361723899841,0.18342151675485008,0.4,0.4,0.3
separate,0.136,19.7,10,0.20520854989687598,0.19554673721340388,0.7,0.4,0.95
session,0.09405940594059406,31.6,10,0.02803262074788408,0.6692570546737213,0.2,0.3,0.2
shoot,0.12857142857142856,24.7,10,0.0005334019660949556,0.007054673721340388,0.35,0.45,0.1
shop,0.07734806629834254,27.5,10,0.21259516477584833,0.3269951499118166,0.95,0.45,1.0
sign,0.0759493670886076,23.7,10,0.26491006215413404,0.3929673721340388,0.9,0.8500000000000001,1.0
similar,0.10628019323671498,35.6,10,0.20651743809382117,0.8420965608465608,0.75,0.7,0.9
sing,0.13836477987421383,24.6,10,0.008065601189931179,0.18639770723104057,0.25,0.25,0.25
slammed,0.15254237288135594,17.6,10,0.06153145763609139,0.4860559964726632,0.5,0.55,0.6499999999999999
slid,0.11538461538461539,25.3,10,0.023972842428419287,0.43783068783068785,0.2,0.25,0.2
smelled,0.1044776119402985,20.4,10,0.13758340809080333,0.839891975308642,0.75,0.25,0.9
solution,0.07317073170731707,32.1,10,0.26601019832823014,0.20171957671957672,0.9,0.8,1.0
somehow,0.1411042944785276,26.2,10,0.05504116415977473,0.8478284832451499,0.8,0.75,0.6499999999999999
species,0.1732283464566929,21.4,10,0.03761885894669423,0.6053240740740741,0.55,0.6499999999999999,0.4
state,0.12745098039215685,30.4,10,0.227323141362932,0.271439594356261,0.75,0.05,0.9
stretched,0.13414634146341464,24.5,10,0.10884165101581146,0.48495370370370366,0.7,0.6499999999999999,0.7
suffering,0.13924050632911392,27.8,10,0.05504361788431799,0.47018298059964725,0.7,0.75,0.6499999999999999
survive,0.14666666666666667,24.2,10,0.014814953009287488,0.38602292768959434,0.3,0.2,0.30000000000000004
sympathetic,0.0898876404494382,26.8,10,0.2688498099644978,0.828207671957672,1.0,0.9,1.0
sympathy,0.08860759493670886,23.2,10,0.042670932081010554,0.6232914462081128,0.3,0.3,0.25
test,0.0851063829787234,30.8,10,0.18891415331098763,0.6711309523809523,0.8,0.7,1.0
theme,0.13043478260869565,25.2,10,0.02773382266362502,0.5080467372134039,0.15000000000000002,0.25,0.44999999999999996
thoroughly,0.18471337579617833,25.2,10,0.17007492648230654,0.9629629629629629,0.35,0.15000000000000002,0.6
tube,0.12413793103448276,22.4,10,3.516674041747248e-05,0.1111111111111111,0.2,0.45,0.1
urged,0.10429447852760736,23.7,10,0.013299266497294078,0.4636243386243386,0.3,0.30000000000000004,0.35
use,0.13253012048192772,24.2,10,0.3110639502604802,0.925925925925926,0.75,0.5,0.8500000000000001
wall,0.096,18.0,10,0.030250827471415147,0.47431657848324515,0.55,0.45,0.6499999999999999
warning,0.08130081300813008,18.1,10,0.19589972164895797,0.9228395061728395,0.55,0.5,0.5
wealth,0.0962566844919786,30.0,10,0.07109851969612967,0.45866402116402116,0.35,0.1,0.55
wore,0.12101910828025478,25.5,10,0.009089423550499754,0.32253086419753085,0.4,0.25,0.55
wild,0.10897435897435898,24.5,10,0.04003517826398208,0.45866402116402116,0.4,0.4,0.55
wire,0.10119047619047619,26.6,10,0.07238270839055377,0.345568783068783,0.6,0.55,0.6
worry,0.16535433070866143,18.9,10,0.042196028762393464,0.8774801587301587,0.5,0.4,0.45
writer,0.12849162011173185,29.5,10,0.037162323792775426,0.3839836860670194,0.15000000000000002,0.0,0.35
yard,0.07246376811594203,19.6,10,0.29776850673887467,0.32324735449735453,0.85,0.7,1.0
years,0.12258064516129032,23.1,10,0.12673856152428517,0.13988095238095238,0.8,0.75,0.75
youth,0.13609467455621302,27.4,10,0.0132152140140533,0.944940476190476,0.35,0.35,0.45
administered,0.10714285714285714,24.75,8,0.1276605625947316,0.6605489417989419,0.875,0.5625,0.875
affair,0.15894039735099338,28.625,8,0.18466813365618384,0.2845568783068783,0.375,0.25,0.8125
agents,0.09352517985611511,24.75,8,0.2106408145692613,0.5011022927689595,0.625,0.4375,0.75
alert,0.12403100775193798,23.75,8,0.43398819035953945,0.925925925925926,0.4375,0.0625,0.8125
ambiguous,0.12,30.625,8,0.040214031934738124,0.5111331569664903,0.125,0.125,0.1875
analysis,0.07801418439716312,27.125,8,0.05991063846482166,0.4029431216931217,0.4375,0.375,0.4375
anxiety,0.104,23.875,8,0.05703552563985185,0.5363756613756614,0.0,0.0,0.375
appearance,0.0962962962962963,25.75,8,0.008179744084676055,0.46318342151675485,0.125,0.3125,0.0
approved,0.10778443113772455,31.625,8,0.11370115147696594,0.3240189594356261,0.5625,0.3125,0.4375
arise,0.08196721311475409,21.25,8,0.055150634712643046,0.37632275132275134,0.0625,0.1875,0.0625
articles,0.09285714285714286,26.875,8,0.12872451212671066,0.4115410052910053,0.25,0.1875,0.875
association,0.09375,30.5,8,0.1733458538850148,0.9722222222222222,0.1875,0.25,0.0625
badly,0.12837837837837837,26.375,8,0.04010971718364288,0.44317680776014107,0.0,0.0,0.125
balance,0.11666666666666667,24.375,8,0.19660217232174337,0.2404100529100529,0.4375,0.25,0.5
beat,0.13836477987421383,28.875,8,0.10695892903539866,0.6170634920634921,0.25,0.125,0.5625
black,0.12727272727272726,20.0,8,0.10993153187963695,0.5187940917107583,0.8125,0.75,1.0
blanket,0.10144927536231885,27.25,8,0.12663599517610333,0.4322641093474427,0.75,0.625,0.875
bond,0.1103448275862069,31.25,8,0.27618672450383497,0.3402777777777778,0.875,0.8125,0.875
boss,0.10344827586206896,15.5,8,0.08011720246738853,0.2907848324514991,0.375,0.25,0.4375
bounced,0.15172413793103448,28.25,8,0.058400034904479946,0.8919201940035273,0.1875,0.0625,0.3125
break,0.1320754716981132,28.5,8,0.11112247573004824,0.9215167548500882,0.0,0.0,0.25
burst,0.10204081632653061,16.75,8,0.03550161255730517,0.920083774250441,0.0,0.0,0.0625
campaign,0.10317460317460317,23.625,8,0.1866359114646911,0.6448412698412699,0.5,0.0,0.9375
catholic,0.1,23.875,8,0.14959004521369929,1.0,0.125,0.0,0.3125
centers,0.08974358974358974,31.25,8,0.23071449663903973,0.6806657848324514,0.75,0.3125,0.9375
challenge,0.10344827586206896,27.125,8,0.0011541181140475529,0.2837301587301588,0.0,0.0,0.0625
chicken,0.11538461538461539,19.0,8,0.14619976613256663,0.7113095238095238,0.9375,0.75,0.9375
china,0.1092436974789916,24.0,8,0.7212216258049011,0.0,0.9375,0.375,1.0
circumstances,0.1223021582733813,25.75,8,0.0006474985016716666,0.006944444444444444,0.0,0.0,0.0
claim,0.08024691358024691,37.125,8,0.27863747874895733,0.7022156084656085,1.0,1.0,1.0
clear,0.12666666666666668,29.5,8,0.2594997849729326,0.13166887125220458,0.6875,0.0625,0.875
collapsed,0.10256410256410256,21.75,8,0.008096509509616379,0.28158068783068785,0.0625,0.25,0.0
combat,0.06923076923076923,24.125,8,0.26333681742350257,0.5071649029982362,0.625,0.0,0.875
combined,0.10650887573964497,31.375,8,0.03773714436425097,0.19736552028218696,0.0,0.0,0.0
comfort,0.09154929577464789,27.5,8,0.10439578692118322,0.7939814814814814,0.125,0.0,0.4375
communism,0.11594202898550725,27.75,8,0.06537648704316876,0.4113205467372134,0.25,0.0625,0.4375
community,0.1056338028169014,27.75,8,0.042225076092614014,0.39544753086419754,0.375,0.3125,0.3125
competition,0.10218978102189781,27.625,8,0.14921354254086808,0.3175154320987654,0.3125,0.25,0.8125
composition,0.07926829268292683,33.0,8,0.21808017955885992,0.28769841269841273,0.5625,0.25,0.8125
concentration,0.11290322580645161,22.625,8,0.010745419396294444,0.34308862433862436,0.25,0.25,0.25
conscience,0.14912280701754385,26.25,8,0.03783745235866968,0.7253086419753086,0.4375,0.5625,0.3125
consideration,0.11009174311926606,20.25,8,0.12232863240771821,0.15128968253968253,0.5,0.625,0.0625
context,0.12280701754385964,26.875,8,0.09191733598709101,0.7895171957671958,0.4375,0.4375,0.4375
continuous,0.12962962962962962,22.5,8,0.0967686772346496,0.2855489417989418,0.5,0.5,0.5
continuously,0.06976744186046512,22.25,8,0.0021395716402265335,0.3542768959435626,0.0625,0.0625,0.0
contract,0.11971830985915492,28.125,8,0.1980382535192701,0.8364197530864197,0.5,0.0625,0.75
converted,0.09345794392523364,20.125,8,0.014292909039391356,0.3428130511463845,0.375,0.3125,0.3125
convey,0.0916030534351145,23.625,8,0.0107039544317457,0.2472442680776014,0.125,0.4375,0.0
cook,0.13533834586466165,24.25,8,0.13688232832484773,0.6122134038800705,0.4375,0.0625,0.8125
crew,0.16161616161616163,19.625,8,0.05499386456277631,0.8199955908289241,0.125,0.3125,0.0625
cursed,0.125,11.75,8,0.028895861572689443,0.20238095238095238,0.125,0.25,0.125
damage,0.1015625,22.75,8,0.1610053976376851,0.8266093474426808,0.25,0.125,0.625
danger,0.10227272727272728,32.75,8,0.03706064489152692,0.8336640211640212,0.375,0.4375,0.5
decided,0.10135135135135136,28.25,8,6.622738308376737e-09,0.0,0.0,0.0,0.0
decrease,0.08,24.125,8,0.10150238209300567,0.839891975308642,0.125,0.375,0.125
defense,0.09154929577464789,25.0,8,0.10625976986355247,0.11458333333333333,0.1875,0.25,0.3125
derived,0.12096774193548387,22.875,8,0.00541196597947011,0.6207561728395061,0.0,0.0,0.0625
devote,0.1476510067114094,28.75,8,0.0017319586541917418,0.3854717813051146,0.0,0.0,0.0
discovery,0.13815789473684212,30.25,8,0.05701052811410687,0.7513227513227513,0.25,0.25,0.0625
dislike,0.13008130081300814,23.0,8,0.28193210230933297,0.9837962962962963,0.3125,0.25,0.4375
distance,0.125,32.0,8,0.017302450206544612,0.37488977072310403,0.0,0.0,0.0
dragged,0.10784313725490197,19.375,8,0.0,0.0,0.125,0.1875,0.0625
ear,0.09523809523809523,27.75,8,0.14620685908529488,0.3133267195767196,0.75,0.6875,0.625
economic,0.11764705882352941,29.125,8,-6.622738308376737e-09,0.0,0.0,0.0,0.0
edge,0.10891089108910891,19.375,8,0.0028399361504448553,0.2638888888888889,0.0,0.0,0.0
electricity,0.12244897959183673,26.5,8,0.10251424047682016,0.4854497354497354,0.9375,0.9375,0.8125
emphasis,0.15315315315315314,20.5,8,0.010727392302619045,0.8765432098765432,0.0,0.0,0.0
encourage,0.0945945945945946,28.0,8,0.04254608021842103,0.5447530864197531,0.125,0.0625,0.1875
end,0.11764705882352941,24.125,8,0.25216400623321533,0.1919642857142857,0.75,0.375,0.8125
energy,0.1037037037037037,28.625,8,0.0993188553386264,0.7163249559082892,0.5625,0.625,0.5
engaged,0.11042944785276074,29.625,8,0.0344517628351847,0.9375,0.0625,0.0,0.0625
entry,0.06976744186046512,26.5,8,0.12704694271087644,0.5160934744268078,0.8125,0.875,0.625
exclaimed,0.12195121951219512,14.25,8,0.048514412509070466,0.8587962962962963,0.1875,0.0,0.375
expense,0.10909090909090909,20.375,8,0.06015213330586747,0.3542217813051146,0.1875,0.25,0.5
explained,0.09352517985611511,26.0,8,0.005562206109364789,0.3855268959435626,0.0,0.0,0.125
firmly,0.10303030303030303,31.5,8,0.003025213877360011,0.2222222222222222,0.0,0.0625,0.0
flight,0.0990990990990991,20.0,8,0.11329859164026043,0.9691358024691357,0.125,0.125,0.3125
flew,0.1111111111111111,18.0,8,0.07044978274239432,0.5665784832451499,0.3125,0.0,0.5625
formation,0.12837837837837837,28.5,8,0.056157310803731236,0.5675154320987654,0.0625,0.1875,0.125
formula,0.09352517985611511,27.25,8,0.0009219116634792609,0.32936507936507936,0.0,0.0,0.0
garden,0.13709677419354838,23.125,8,0.003607021437750889,0.10119047619047619,0.125,0.25,0.0
gaze,0.12056737588652482,24.375,8,0.14040702581405634,0.46318342151675485,0.0625,0.0,0.75
general,0.15126050420168066,23.5,8,0.11535853478643626,0.46478174603174605,0.75,0.375,0.8125
gesture,0.17346938775510204,18.75,8,0.049190898736317906,0.23958333333333334,0.0,0.0,0.1875
gold,0.1568627450980392,31.125,8,0.09477481577131479,0.6674933862433863,0.125,0.0625,0.3125
governing,0.08333333333333333,27.375,8,0.006798426310221311,0.5534060846560847,0.0,0.0,0.0625
grounds,0.07746478873239436,27.125,8,0.28906509280204773,0.24950396825396826,0.8125,0.125,1.0
growing,0.11650485436893204,20.0,8,0.09609684016969466,0.5476741622574957,0.125,0.0,0.5
house,0.08029197080291971,24.5,8,0.30966228246688837,0.310515873015873,0.9375,0.625,0.875
identity,0.11594202898550725,28.0,8,0.006394280327690947,0.3506393298059965,0.0,0.0,0.0625
implications,0.11965811965811966,21.625,8,0.09946871134969919,0.9027777777777778,0.375,0.4375,0.25
imply,0.13194444444444445,28.375,8,0.00906146897210011,0.5708223104056437,0.0,0.125,0.0
importance,0.112,22.375,8,0.06372956434885656,0.4842372134038801,0.25,0.0625,0.25
important,0.12087912087912088,16.125,8,0.07134687569406292,0.5493827160493827,0.0625,0.0,0.4375
impression,0.136,21.25,8,0.0054244928889804,0.2430004409171076,0.0,0.125,0.0
improved,0.10606060606060606,24.0,8,0.056449787484274906,0.5250220458553793,0.3125,0.1875,0.4375
initiative,0.11538461538461539,24.625,8,0.04211466511090592,0.44736552028218696,0.4375,0.5,0.375
instituted,0.12716763005780346,36.25,8,0.0005904833475748556,0.22530864197530864,0.0,0.0625,0.0
insure,0.09239130434782608,35.25,8,0.007150398360358307,0.42868165784832457,0.0,0.0,0.0
interrupted,0.16129032258064516,17.5,8,1.3245476616753475e-08,0.0,0.0625,0.25,0.0
interval,0.10948905109489052,29.375,8,0.15772231751018095,0.4884259259259259,0.8125,0.6875,0.8125
investment,0.2733812949640288,30.875,8,0.0006548696094089,0.25,0.0,0.0,0.0
item,0.06451612903225806,24.125,8,0.45959947175449795,0.9629629629629629,0.875,0.5625,0.8125
judgment,0.10126582278481013,30.5,8,0.06414838963084746,0.7322530864197531,0.0,0.0,0.0
justice,0.11173184357541899,35.75,8,0.012682351801130467,0.634865520282187,0.0,0.0625,0.0
key,0.08974358974358974,14.875,8,0.20343222220738724,0.7964616402116402,0.6875,0.25,0.875
kiss,0.15,19.0,8,0.2771760324637095,0.9783950617283951,0.5625,0.625,0.4375
laugh,0.1650485436893204,19.375,8,0.13596537378099224,0.6908619929453264,0.25,0.0,0.6875
legal,0.13380281690140844,27.25,8,0.025385654634899522,0.328097442680776,0.1875,0.0,0.25
literally,0.1111111111111111,28.125,8,0.0421746538745032,0.4114858906525573,0.125,0.0625,0.3125
luck,0.16417910447761194,11.75,8,0.022836228211720745,0.6165674603174602,0.0,0.0,0.0
m,0.1417910447761194,28.625,8,0.5906112657652961,0.0,0.9375,0.375,1.0
manufacturer,0.064,23.0,8,0.15757074952125547,0.7127976190476191,0.5,0.25,0.6875
marriage,0.1206896551724138,23.375,8,0.06294703483581537,0.30092592592592593,0.3125,0.25,0.375
mate,0.13274336283185842,22.25,8,0.3664866553412543,0.8483245149911816,0.875,0.8125,0.9375
mature,0.1328125,23.875,8,0.2130000491937001,0.925925925925926,0.0625,0.0,0.625
medical,0.10606060606060606,23.875,8,0.031822827127244685,0.8245149911816578,0.125,0.25,0.1875
mexican,0.13533834586466165,24.5,8,0.036800020270877365,0.9938271604938271,0.0,0.0,0.0625
mississippi,0.0915032679738562,28.625,8,0.18477994534704414,0.48991402116402116,0.9375,0.4375,1.0
mood,0.1320754716981132,20.75,8,0.0727257993486192,0.21786816578483245,0.0625,0.0,0.5
morality,0.11475409836065574,22.125,8,0.014996310075124043,0.35725308641975306,0.0,0.0,0.0625
mounted,0.12056737588652482,27.625,8,0.22315094206068245,0.6040013227513228,0.6875,0.1875,0.6875
net,0.13043478260869565,23.875,8,0.25933206412527293,0.658068783068783,1.0,0.8125,1.0
observation,0.10909090909090909,32.875,8,0.06286347574657862,0.7176477072310407,0.0,0.0,0.0625
observers,0.08917197452229299,30.0,8,0.018758048613866134,0.7614638447971781,0.0625,0.3125,0.0
oil,0.10526315789473684,28.75,8,0.1100829508569505,0.4437830687830688,0.1875,0.0625,0.625
opening,0.12408759124087591,26.75,8,0.1270478102895948,0.6121582892416225,0.375,0.125,0.9375
operator,0.0859375,26.75,8,0.26064050859875143,0.36491402116402116,0.8125,0.6875,0.875
overcome,0.1527777777777778,26.875,8,0.003966288434134558,0.09722222222222222,0.0,0.0,0.0625
owners,0.11042944785276074,32.5,8,0.04045699040095006,0.39803791887125217,0.0625,0.125,0.1875
paint,0.1391304347826087,23.5,8,0.004262520207299089,0.4097222222222222,0.125,0.1875,0.0625
passage,0.1297709923664122,27.25,8,0.15341397788789532,0.7394179894179894,0.75,0.625,0.8125
perception,0.10666666666666667,32.875,8,0.13384666376643706,0.8386243386243386,0.5625,0.3125,0.625
phenomenon,0.14285714285714285,33.25,8,0.012606110837724421,0.8159722222222222,0.0,0.0,0.0
planning,0.1485148514851485,19.125,8,0.0161529249615139,0.5282738095238095,0.0625,0.375,0.0
plunged,0.11805555555555555,26.875,8,0.049068921142154207,0.49079585537918874,0.1875,0.125,0.25
population,0.10625,30.625,8,0.025254537661870278,0.5234788359788359,0.0,0.0,0.0625
portion,0.09090909090909091,25.5,8,0.0837302870220608,0.7638888888888888,0.4375,0.125,0.4375
possess,0.1310344827586207,26.0,8,0.0821539594067467,0.7892416225749559,0.125,0.0625,0.25
pot,0.13636363636363635,10.75,8,0.03812170690960351,0.5686728395061729,0.0625,0.25,0.0625
poured,0.12121212121212122,19.125,8,0.025516231854756623,0.470568783068783,0.3125,0.125,0.4375
precipitated,0.0821917808219178,28.125,8,0.23440155055787823,0.32275132275132273,0.9375,0.4375,1.0
presentation,0.1349206349206349,25.0,8,0.049450235234366466,0.5618386243386243,0.375,0.375,0.5
press,0.11038961038961038,27.625,8,0.12096042434374489,0.8148148148148148,0.625,0.5625,0.5
priest,0.09923664122137404,23.75,8,0.1199160582489437,0.5403990299823633,0.625,0.3125,0.6875
property,0.10743801652892562,23.25,8,0.12861823373370698,0.4105489417989418,0.4375,0.3125,0.5
queen,0.1048951048951049,26.375,8,0.05795728498035001,0.29150132275132273,0.3125,0.3125,0.3125
recommend,0.136,21.375,8,0.06881858905156446,0.4749228395061728,0.375,0.1875,0.5
reduced,0.08955223880597014,25.0,8,0.12143556608094104,0.3439704585537919,0.25,0.0625,0.625
registered,0.13114754098360656,22.0,8,0.050805826981862354,0.8712522045855379,0.0,0.0,0.125
relating,0.11764705882352941,25.0,8,0.12424826290872357,0.4053681657848325,0.5,0.25,0.75
related,0.17757009345794392,21.375,8,0.0,0.0,0.125,0.1875,0.0
reply,0.13793103448275862,16.25,8,0.06776414646042712,0.513833774250441,0.25,0.375,0.25
representation,0.1503267973856209,36.25,8,0.03230507506264576,0.365354938271605,0.0625,0.125,0.125
residential,0.09523809523809523,29.75,8,0.08804740508397416,0.7686838624338624,0.5625,0.3125,0.625
resistance,0.0958904109589041,30.375,8,0.1398892568217383,0.3269400352733686,0.5625,0.5625,0.5625
resources,0.12254901960784313,39.25,8,0.07066323028670413,0.39021164021164023,0.25,0.125,0.3125
resume,0.12422360248447205,30.5,8,0.2754006021552616,0.5067791005291006,0.75,0.0625,1.0
revolution,0.12396694214876033,23.0,8,0.07296327749888099,0.61304012345679,0.6875,0.8125,0.5625
rhythm,0.1258741258741259,25.75,8,0.047014190091027114,0.2849426807760141,0.3125,0.25,0.3125
rice,0.09734513274336283,19.75,8,0.0178893605868021,0.5597442680776015,0.0,0.0,0.25
rushed,0.09473684210526316,17.375,8,0.15039400259653724,0.2957451499118166,0.625,0.625,0.6875
scholarship,0.09302325581395349,31.375,8,0.16428261995315546,0.7772266313932981,0.6875,0.3125,0.8125
scream,0.18018018018018017,22.875,8,0.11630410949389135,0.6646825396825397,0.5,0.125,0.6875
seat,0.0962962962962963,26.0,8,0.1363373630576663,0.8444664902998237,0.875,0.9375,0.625
security,0.08982035928143713,30.25,8,0.1330395506487952,0.31459435626102294,0.5,0.25,0.5
seem,0.12658227848101267,33.25,8,0.13184901740815902,0.1439594356261023,0.3125,0.0,0.375
seized,0.140625,24.375,8,0.025086217456393722,0.4115410052910053,0.25,0.1875,0.25
sell,0.12751677852348994,27.625,8,0.19038182497024533,0.9307760141093474,0.125,0.0625,0.625
sensitivity,0.0962962962962963,26.625,8,0.17356481817033553,0.2664792768959436,0.5625,0.3125,0.75
serve,0.1111111111111111,30.5,8,0.07359541124767724,0.6464947089947091,0.25,0.375,0.0625
settled,0.0962962962962963,24.75,8,0.0940374632676442,0.3609457671957672,0.1875,0.0,0.625
shape,0.09815950920245399,32.375,8,0.2457105550501081,0.2906194885361552,0.875,0.1875,1.0
shifted,0.12162162162162163,28.25,8,0.06930499937799237,0.636739417989418,0.25,0.25,0.25
shooting,0.08620689655172414,22.0,8,0.24576997425821093,0.968694885361552,0.6875,0.3125,0.6875
show,0.10852713178294573,25.0,8,0.0027058621247609193,0.08184523809523808,0.0,0.0,0.0625
sight,0.1391304347826087,21.125,8,0.0016643206278483026,0.2222222222222222,0.0,0.0625,0.0
sin,0.07766990291262135,19.875,8,0.04073157575395367,0.4129188712522046,0.4375,0.4375,0.3125
slipped,0.11320754716981132,20.0,8,0.03675368759367195,0.8095789241622575,0.0,0.0,0.125
slope,0.0859375,23.5,8,0.10441952281528045,0.41721781305114636,0.3125,0.25,0.625
smoke,0.11627906976744186,24.0,8,0.15452019373575843,0.4809854497354497,0.25,0.125,0.875
souls,0.1348314606741573,15.5,8,0.020409146944681753,0.8908179012345678,0.0625,0.1875,0.0
span,0.11023622047244094,29.25,8,0.32089272803730434,0.0,0.5625,0.5,0.625
stomach,0.08571428571428572,20.25,8,0.0964280698034498,0.5534060846560847,0.375,0.4375,0.4375
stone,0.1,16.5,8,0.03410959243774409,0.4235559964726632,0.1875,0.125,0.5
store,0.0851063829787234,27.125,8,0.20809816983011029,0.24465388007054673,0.625,0.3125,0.8125
