group,control,words,n_models,mean,median,n_positive,n_negative,min,max,loo_min,loo_max,loo_min_dropped,loo_max_dropped,t_p,wilcoxon_p
decoders,quadratic,without_confronted,9,0.17936445960987046,0.21415611925862182,8,1,-0.036968366666233474,0.3723628325320209,0.15523966299460165,0.20640606289438349,llama-2-7b,qwen2-7b,0.0031578537607547543,0.01171875
decoders,linear,without_connection,9,0.32299074039215947,0.31033621190114824,9,0,0.21925166556839307,0.4840288143843824,0.30286098114313165,0.3359581247451303,llama-2-7b,qwen2-7b,1.5892748853717507e-06,0.00390625
decoders,quadratic,without_connection,9,0.17918203263413435,0.2137128500767325,8,1,-0.03658162813060243,0.37176871482022283,0.15510869736087327,0.20615249022972645,llama-2-7b,qwen2-7b,0.003147649829018829,0.01171875
decoders,linear,without_cure,9,0.3236527788334944,0.3111822660952122,9,0,0.22044382835987,0.48444009565152407,0.30355436423124077,0.3365538976426975,llama-2-7b,qwen2-7b,1.5489320924761224e-06,0.00390625
decoders,quadratic,without_cure,9,0.17943638928122319,0.21433006026791854,8,1,-0.03628139149657066,0.3719193866898919,0.15537601460513958,0.20640111187844742,llama-2-7b,qwen2-7b,0.003126499119528119,0.01171875
decoders,linear,without_dance,9,0.32334877085586977,0.31088750665008846,9,0,0.21941396437689653,0.48497533140565935,0.30314545078714605,0.3363406216657414,llama-2-7b,qwen2-7b,1.6219338350456569e-06,0.00390625
decoders,quadratic,without_dance,9,0.17964808073073962,0.21359998222217808,8,1,-0.03649220122992232,0.37244739987786357,0.15554816583734915,0.2066656159758224,llama-2-7b,qwen2-7b,0.003122951794654344,0.01171875
decoders,linear,without_dead,9,0.32318154272065663,0.3106758761223308,9,0,0.21907856923344754,0.4842964901256142,0.303042174295037,0.33619441440655773,llama-2-7b,qwen2-7b,1.5982589855793665e-06,0.00390625
decoders,quadratic,without_dead,9,0.179378300118329,0.21407647323308862,8,1,-0.03702535772396175,0.3721016512276332,0.15528788122966602,0.20642875734861538,llama-2-7b,qwen2-7b,0.0031592197500948504,0.01171875
decoders,linear,without_defined,9,0.32331437553090114,0.3113010311287336,9,0,0.2194216095881723,0.48470249974790963,0.30314086000377505,0.33630097127374226,llama-2-7b,qwen2-7b,1.6117544277254834e-06,0.00390625
decoders,quadratic,without_defined,9,0.17994664346061753,0.2138446550403331,8,1,-0.03637645034975671,0.3733500509774603,0.1557712175210122,0.20698703018691433,llama-2-7b,qwen2-7b,0.003115307232083129,0.01171875
decoders,linear,without_definition,9,0.3229968701294057,0.3104735922886822,9,0,0.21925892059876895,0.48411567385985005,0.30285701966310014,0.3359641138207353,llama-2-7b,qwen2-7b,1.6004984144741664e-06,0.00390625
decoders,quadratic,without_definition,9,0.17937648272326503,0.21358851707766052,8,1,-0.03634057828167531,0.37196344947688137,0.15530311187906304,0.2063411153488826,llama-2-7b,qwen2-7b,0.0031201964235145967,0.01171875
decoders,linear,without_desire,9,0.3236238682425647,0.31103736258366604,9,0,0.22019514550144348,0.48453586802386334,0.3035098682699024,0.3365524585852049,llama-2-7b,qwen2-7b,1.558986230883069e-06,0.00390625
decoders,quadratic,without_desire,9,0.17952806783772773,0.21439272934437667,8,1,-0.036493750470941416,0.3723160358021247,0.15542957184217812,0.2065307951263114,llama-2-7b,qwen2-7b,0.0031362746332976098,0.01171875
decoders,linear,without_difficulty,9,0.32340291316638603,0.31107192813446005,9,0,0.21975165084903334,0.4842950733202673,0.3032913931471508,0.3363593209560551,llama-2-7b,qwen2-7b,1.5724555544516288e-06,0.00390625
decoders,quadratic,without_difficulty,9,0.17937136387351088,0.21405028035916474,8,1,-0.03682740265771563,0.37204490307115895,0.1552871714738049,0.2063962096899142,llama-2-7b,qwen2-7b,0.003154343351846255,0.01171875
decoders,linear,without_earlier,9,0.3230014142238513,0.31029470293422384,9,0,0.21937112041225687,0.484030231249379,0.30287281209566036,0.3359552009503006,llama-2-7b,qwen2-7b,1.5931569768126303e-06,0.00390625
decoders,quadratic,without_earlier,9,0.1792411219983968,0.21375853488741933,8,1,-0.03627090802877595,0.37177715961954405,0.15517411729575337,0.2061801257517934,llama-2-7b,qwen2-7b,0.003121864185567132,0.01171875
decoders,linear,without_effect,9,0.3231479607309397,0.3105995686650304,9,0,0.21951944941639545,0.4840714900148393,0.30303251957045224,0.33610152464525767,llama-2-7b,qwen2-7b,1.5736270007742512e-06,0.00390625
decoders,quadratic,without_effect,9,0.17928146542556156,0.21395644385432752,8,1,-0.036382415813223164,0.37174914263896963,0.15522300577388554,0.20623945058040966,llama-2-7b,qwen2-7b,0.003133209580930663,0.01171875
decoders,linear,without_emotional,9,0.32307088250624894,0.3103252687578714,9,0,0.219474492868505,0.4842124270936849,0.3029281894328195,0.3360204312109669,llama-2-7b,qwen2-7b,1.593372378289365e-06,0.00390625
decoders,quadratic,without_emotional,9,0.17922905305504552,0.2138317700207708,8,1,-0.03658789606524339,0.37183374326664553,0.15515346677859554,0.20620617169508165,llama-2-7b,qwen2-7b,0.0031486784067641916,0.01171875
decoders,linear,without_encountered,9,0.3231171701048157,0.310832656455157,9,0,0.21910344250181477,0.4840818104147279,0.3029965900660767,0.3361188860551908,llama-2-7b,qwen2-7b,1.5866724566656364e-06,0.00390625
decoders,quadratic,without_encountered,9,0.17929967358065935,0.2135600830431235,8,1,-0.03700028064420889,0.371807321929696,0.15523621753702976,0.20633716785876788,llama-2-7b,qwen2-7b,0.0031480208866197326,0.01171875
decoders,linear,without_failure,9,0.3230453275680162,0.3104316358066515,9,0,0.2192304692732351,0.4841347553265259,0.30290914909820243,0.3360221848548638,llama-2-7b,qwen2-7b,1.596697785340816e-06,0.00390625
decoders,quadratic,without_failure,9,0.17921766988895957,0.21358870615842895,8,1,-0.036549771516455096,0.37185578624311777,0.15513790534468977,0.2061886000646364,llama-2-7b,qwen2-7b,0.0031484751109761714,0.01171875
decoders,linear,without_flow,9,0.3232903039962182,0.31055414443536056,9,0,0.21991872294241524,0.4844000918194214,0.3031515805183178,0.3362117516279436,llama-2-7b,qwen2-7b,1.579629683964389e-06,0.00390625
decoders,quadratic,without_flow,9,0.17924329675436695,0.2137623979148199,8,1,-0.036365680934616514,0.3718290589773245,0.15517007647649725,0.20619441896548985,llama-2-7b,qwen2-7b,0.0031331248129809084,0.01171875
decoders,linear,without_forget,9,0.3235559786559043,0.31080258275042477,9,0,0.219747403807202,0.48444528103915674,0.30344481585799776,0.3365320505119921,llama-2-7b,qwen2-7b,1.5518409461033848e-06,0.00390625
decoders,quadratic,without_forget,9,0.17939224902785394,0.2142698514631306,8,1,-0.036444027959741006,0.37185706577879535,0.15533414693398626,0.20637178365130326,llama-2-7b,qwen2-7b,0.003133040095124862,0.01171875
decoders,linear,without_hung,9,0.3238243153646229,0.3110675751517281,9,0,0.22009403000064784,0.4852557589440421,0.3036453849171955,0.33679060103511976,llama-2-7b,qwen2-7b,1.576646377038285e-06,0.00390625
decoders,quadratic,without_hung,9,0.17953058384618636,0.21440398311268702,8,1,-0.036298426720378876,0.3721305654714393,0.1554555861430297,0.206509210167007,llama-2-7b,qwen2-7b,0.003128010489963914,0.01171875
decoders,linear,without_happened,9,0.32397023383900525,0.31140626111806924,9,0,0.2202226212059784,0.48495178276850626,0.30384754022281757,0.3369386854181336,llama-2-7b,qwen2-7b,1.5609998028634767e-06,0.00390625
decoders,quadratic,without_happened,9,0.17949777608123887,0.2145812053600661,8,1,-0.03695725889314351,0.3719431879732062,0.155442099594743,0.2065546554530367,llama-2-7b,qwen2-7b,0.003153194049861033,0.01171875
decoders,linear,without_interpreted,9,0.3232271475212737,0.31082972344033294,9,0,0.2190998787903444,0.48486368934466495,0.3030225797933498,0.3362430561126398,llama-2-7b,qwen2-7b,1.629232886442012e-06,0.00390625
decoders,quadratic,without_interpreted,9,0.1795549854888394,0.21413117816720223,8,1,-0.03703150714019078,0.3727192003228197,0.15540945863459188,0.2066282970674682,llama-2-7b,qwen2-7b,0.003165240909130043,0.01171875
decoders,linear,without_join,9,0.3231521254216775,0.3104535794693392,9,0,0.21983498885102115,0.4844742358664182,0.30298686161608485,0.33606676749300946,llama-2-7b,qwen2-7b,1.59557364015587e-06,0.00390625
decoders,quadratic,without_join,9,0.17936271194153494,0.21394761338618726,8,1,-0.03627610921755145,0.37225745544998456,0.15525086900297874,0.20631756458642073,llama-2-7b,qwen2-7b,0.0031403648912101635,0.01171875
decoders,linear,without_lack,9,0.32356401912760707,0.3109572315703021,9,0,0.22031854697115041,0.4844982499215626,0.3034472402783626,0.3364697031471642,llama-2-7b,qwen2-7b,1.558385224090429e-06,0.00390625
decoders,quadratic,without_lack,9,0.1795111226453906,0.21420519180896835,8,1,-0.036219327921202235,0.3723813907388217,0.1554023391337117,0.20647742896621468,llama-2-7b,qwen2-7b,0.003126916961760628,0.01171875
decoders,linear,without_length,9,0.3233442770633048,0.31096351365299685,9,0,0.22038887639342172,0.48422705255435533,0.30323393012692346,0.33621370214704016,llama-2-7b,qwen2-7b,1.5634119985559654e-06,0.00390625
decoders,quadratic,without_length,9,0.179540804946393,0.21379776739178655,8,1,-0.036067683024417325,0.37220697532682495,0.15545753364883896,0.20649186594274424,llama-2-7b,qwen2-7b,0.0031020297318942367,0.01171875
decoders,linear,without_likely,9,0.3236529526216525,0.31123084833244413,9,0,0.22036812719230775,0.4845727013107756,0.30353798403551213,0.33656355580032066,llama-2-7b,qwen2-7b,1.5541714372146775e-06,0.00390625
decoders,quadratic,without_likely,9,0.17957889297149768,0.21442991550020013,8,1,-0.03630300955070688,0.3723561051391694,0.1554817414505387,0.20656413078677324,llama-2-7b,qwen2-7b,0.003121454622671768,0.01171875
decoders,linear,without_liquor,9,0.32300364478317306,0.3103197864885552,9,0,0.2193189084860452,0.48405676513223517,0.30287200473954023,0.335964236820314,llama-2-7b,qwen2-7b,1.5930149791322467e-06,0.00390625
decoders,quadratic,without_liquor,9,0.1791799874081562,0.21362349937908154,8,1,-0.036537429290705886,0.3717973900789491,0.15510281207430704,0.2061446644955139,llama-2-7b,qwen2-7b,0.0031431519952199627,0.01171875
decoders,linear,without_marked,9,0.32301073332396624,0.3106218707430887,9,0,0.21933323006709515,0.4841248541865623,0.30287146821614175,0.3359704212310751,llama-2-7b,qwen2-7b,1.5946721635660104e-06,0.00390625
decoders,quadratic,without_marked,9,0.17927960435112522,0.2138823031763246,8,1,-0.0365553099716956,0.37198692887217305,0.15519118878599425,0.20625896864147783,llama-2-7b,qwen2-7b,0.003147334005224995,0.01171875
decoders,linear,without_met,9,0.3234026917897263,0.310962008799854,9,0,0.21951912768727483,0.4848318562897042,0.3032240462272291,0.33638813730253275,llama-2-7b,qwen2-7b,1.6024296172982654e-06,0.00390625
decoders,quadratic,without_met,9,0.17942773615181495,0.21381352434960307,8,1,-0.03638973580021289,0.37236813298262067,0.15531018654796425,0.20640492014581846,llama-2-7b,qwen2-7b,0.003147584655703169,0.01171875
decoders,linear,without_membership,9,0.32316985051116914,0.3110015749008466,9,0,0.21902102076341526,0.4841337980247008,0.30304935707197767,0.3361884542296384,llama-2-7b,qwen2-7b,1.6003640207465463e-06,0.00390625
decoders,quadratic,without_membership,9,0.1795415686289886,0.21434035690157185,8,1,-0.037186845835108055,0.3719323547465089,0.15549272036429856,0.20663262043700067,llama-2-7b,qwen2-7b,0.003161847047616007,0.01171875
decoders,linear,without_missed,9,0.3232068230623684,0.31090741218004064,9,0,0.21925621768920908,0.48437879712513576,0.3030603263045225,0.33620064873401334,llama-2-7b,qwen2-7b,1.6013138294658752e-06,0.00390625
decoders,quadratic,without_missed,9,0.17982976262046121,0.2144234479031689,8,1,-0.03674388492873914,0.37297145684683536,0.15568705084216444,0.20690146856411123,llama-2-7b,qwen2-7b,0.003139658896627962,0.01171875
decoders,linear,without_movement,9,0.32405647842163277,0.31116985135278963,9,0,0.2204119276253833,0.4856311550286121,0.30385964384576036,0.33701204727116396,llama-2-7b,qwen2-7b,1.5850255504065131e-06,0.00390625
decoders,quadratic,without_movement,9,0.17968280174760579,0.2145326267705122,8,1,-0.03668245315606979,0.37305831579488974,0.1555108624916953,0.20672845861056524,llama-2-7b,qwen2-7b,0.003163479877670971,0.01171875
decoders,linear,without_naturally,9,0.32305804418277007,0.31058802082780934,9,0,0.21940678423723528,0.4841613809972948,0.30292012708095445,0.3360144516759619,llama-2-7b,qwen2-7b,1.592576617288206e-06,0.00390625
decoders,quadratic,without_naturally,9,0.1795364166150824,0.21387576061055866,8,1,-0.0360988516860913,0.37209093010404004,0.15546710242896272,0.20649082515272912,llama-2-7b,qwen2-7b,0.0031093036968315104,0.01171875
decoders,linear,without_neighborhood,9,0.3233440666676578,0.31144216235480593,9,0,0.2192610690867833,0.48455739178499474,0.3031924010279907,0.33635444136526715,llama-2-7b,qwen2-7b,1.61039504444797e-06,0.00390625
decoders,quadratic,without_neighborhood,9,0.1795858668822622,0.21380532145830694,8,1,-0.0366752403166387,0.3724393501170405,0.1554791814779149,0.2066185052821248,llama-2-7b,qwen2-7b,0.0031211038406447423,0.01171875
decoders,linear,without_occurred,9,0.3232017973038752,0.3109504614004562,9,0,0.21943876404095158,0.4844346398001593,0.3030476919918397,0.3361721764617407,llama-2-7b,qwen2-7b,1.6050549169727818e-06,0.00390625
decoders,quadratic,without_occurred,9,0.17954978344217687,0.21364346646552884,8,1,-0.03655236634057715,0.3727325364515878,0.1554019393160005,0.20656255216502112,llama-2-7b,qwen2-7b,0.00314622487643513,0.01171875
decoders,linear,without_official,9,0.3231724372316205,0.3104224565827681,9,0,0.22007181641601442,0.4841154157104251,0.30305456492176985,0.33606001483357123,llama-2-7b,qwen2-7b,1.5639489590551385e-06,0.00390625
decoders,quadratic,without_official,9,0.17935194279623348,0.2140684139464783,8,1,-0.03619948199995592,0.371963654111391,0.1552754788818388,0.20629587089575716,llama-2-7b,qwen2-7b,0.003133323877454936,0.01171875
decoders,linear,without_outside,9,0.323274173182197,0.3106254402391586,9,0,0.2197245828617938,0.48414715713225515,0.3031650501884397,0.33621787197224734,llama-2-7b,qwen2-7b,1.567925183800039e-06,0.00390625
decoders,quadratic,without_outside,9,0.1792917764755698,0.2138963143932135,8,1,-0.03659679614459524,0.37183295844403985,0.15522412872951102,0.2062778480530904,llama-2-7b,qwen2-7b,0.0031402945294472058,0.01171875
decoders,linear,without_pair,9,0.3236575825772926,0.3111000247621844,9,0,0.21994674111620102,0.48487134544177857,0.30350586221923187,0.33662143775992903,llama-2-7b,qwen2-7b,1.5965633244071495e-06,0.00390625
decoders,quadratic,without_pair,9,0.1796546837165739,0.21384190433652522,8,1,-0.03651056657926306,0.37282482480416257,0.15550841608062532,0.20667534000355353,llama-2-7b,qwen2-7b,0.0031410458672043937,0.01171875
decoders,linear,without_persuaded,9,0.3234047880761264,0.3106762825436121,9,0,0.2190951190490447,0.48508780685185815,0.3031944107291599,0.33644349670451157,llama-2-7b,qwen2-7b,1.6269526299327042e-06,0.00390625
decoders,quadratic,without_persuaded,9,0.1795339588408663,0.21353290858210439,8,1,-0.03701999842006685,0.37296374234112156,0.15535523590333433,0.20660320349848288,llama-2-7b,qwen2-7b,0.0031720947709994417,0.01171875
decoders,linear,without_philosophy,9,0.32349335959306624,0.31071474564312507,9,0,0.22028190616318133,0.48472125362343466,0.30333987283927016,0.33639479127180183,llama-2-7b,qwen2-7b,1.5720562802255894e-06,0.00390625
decoders,quadratic,without_philosophy,9,0.17947734358170392,0.21380938970702412,8,1,-0.03607445961191193,0.3722145284450746,0.15538519547378257,0.20642131898090588,llama-2-7b,qwen2-7b,0.003113007379160121,0.01171875
decoders,linear,without_potential,9,0.3231455608257875,0.31027549723355563,9,0,0.2199325199518728,0.48407827785129176,0.3030289711975994,0.3360471909350268,llama-2-7b,qwen2-7b,1.5767207528561574e-06,0.00390625
decoders,quadratic,without_potential,9,0.1793165684872137,0.21368726969842913,8,1,-0.0360787245373264,0.3718586363919508,0.1552488099991216,0.20624098011528125,llama-2-7b,qwen2-7b,0.003116335833462082,0.01171875
decoders,linear,without_prefer,9,0.32406998256196917,0.3118800188738858,9,0,0.22003168806856,0.48549591243010554,0.30389174132845215,0.33707476937364533,llama-2-7b,qwen2-7b,1.5872090936103024e-06,0.00390625
decoders,quadratic,without_prefer,9,0.17964075016878941,0.21448140478057123,8,1,-0.0370235401373355,0.3725494529729041,0.15552716231827507,0.20672378645705503,llama-2-7b,qwen2-7b,0.0031608303898350214,0.01171875
decoders,linear,without_price,9,0.32323869082856826,0.310913218912514,9,0,0.21904871940392726,0.4845145018340897,0.3030792144528781,0.3362624372566484,llama-2-7b,qwen2-7b,1.6133886823946374e-06,0.00390625
decoders,quadratic,without_price,9,0.17940043822689167,0.21397181165478135,8,1,-0.03720828430844456,0.37221885764132123,0.15529813580008797,0.2064765285438087,llama-2-7b,qwen2-7b,0.0031720780299746274,0.01171875
decoders,linear,without_proof,9,0.32302873983887753,0.3104879845154114,9,0,0.2193869994842561,0.4840789391172069,0.3028974649290864,0.33598395738320525,llama-2-7b,qwen2-7b,1.5951248009607973e-06,0.00390625
decoders,quadratic,without_proof,9,0.17922797144026872,0.2137421798072395,8,1,-0.036629734875292,0.3718722244118423,0.155147439818822,0.2062101847297138,llama-2-7b,qwen2-7b,0.003144020783209707,0.01171875
decoders,linear,without_proved,9,0.3238514217165527,0.31144794253962466,9,0,0.22018446211009654,0.4850048462386804,0.3037072436512867,0.3368097916673597,llama-2-7b,qwen2-7b,1.568489034953791e-06,0.00390625
decoders,quadratic,without_proved,9,0.17956471229274798,0.21405440498906592,8,1,-0.036749848533136044,0.37243143690304337,0.15545637171646104,0.2066040323959835,llama-2-7b,qwen2-7b,0.0031465684054037264,0.01171875
decoders,linear,without_refused,9,0.3231091061284192,0.3106879603893903,9,0,0.21908584210981877,0.4845038655029669,0.3029347612066007,0.3361120141307442,llama-2-7b,qwen2-7b,1.618545137909304e-06,0.00390625
decoders,quadratic,without_refused,9,0.17940592340618744,0.21373891737728457,8,1,-0.036976664046918545,0.3720593576379243,0.15532424412722035,0.20645374683782572,llama-2-7b,qwen2-7b,0.003154096229988102,0.01171875
decoders,linear,without_remained,9,0.3233873893612405,0.31145689159882844,9,0,0.21948017715058982,0.4847171453692933,0.3032211698602339,0.33637579088757186,llama-2-7b,qwen2-7b,1.600162544146771e-06,0.00390625
decoders,quadratic,without_remained,9,0.17946393217845394,0.2141267936395946,8,1,-0.037122487625954666,0.3726776932223333,0.15531221204796902,0.20653723465400503,llama-2-7b,qwen2-7b,0.003176392828123149,0.01171875
decoders,linear,without_ran,9,0.32309024675624126,0.3109980056611657,9,0,0.21908100862470753,0.4842894908939751,0.3029403412390246,0.336091401522683,llama-2-7b,qwen2-7b,1.6116422143216826e-06,0.00390625
decoders,quadratic,without_ran,9,0.17954058251588303,0.21385326072792082,8,1,-0.03699661898729245,0.37245768755630726,0.15542594438583002,0.20660773270378,llama-2-7b,qwen2-7b,0.0031585165876711445,0.01171875
decoders,linear,without_rural,9,0.32316309762338086,0.3111161447015121,9,0,0.21951802262696507,0.48427108416665154,0.303024599305472,0.33611873199793285,llama-2-7b,qwen2-7b,1.596535183873908e-06,0.00390625
decoders,quadratic,without_rural,9,0.17964475596933135,0.21412612699251238,8,1,-0.03619438657733539,0.3725145454992462,0.15553603227809198,0.20662464878766468,llama-2-7b,qwen2-7b,0.0031060914708542177,0.01171875
decoders,linear,without_sense,9,0.3233711693667638,0.3107795566679316,9,0,0.219682501839249,0.48477503777873376,0.30319568581526746,0.3363322528077031,llama-2-7b,qwen2-7b,1.5980469229745592e-06,0.00390625
decoders,quadratic,without_sense,9,0.17947865486248896,0.21425422562186466,8,1,-0.03633661515633189,0.37233746051047,0.15537130415649128,0.20645556361484155,llama-2-7b,qwen2-7b,0.003130410731190822,0.01171875
decoders,linear,without_series,9,0.3234258072238252,0.3105741003776392,9,0,0.2203777776464568,0.48421239900739316,0.3033274832508791,0.3363068109209962,llama-2-7b,qwen2-7b,1.5458532649590852e-06,0.00390625
decoders,quadratic,without_series,9,0.17929253025436506,0.21399635634387126,8,1,-0.03624741919632716,0.3719200845582809,0.1552140859663756,0.2062350239357016,llama-2-7b,qwen2-7b,0.0031369733327989225,0.01171875
decoders,linear,without_shouting,9,0.3239137953052374,0.3111515373339816,9,0,0.2201086895014746,0.4853908701691505,0.30372916094724833,0.33688943353070777,llama-2-7b,qwen2-7b,1.587051124773539e-06,0.00390625
decoders,quadratic,without_shouting,9,0.1795377381192934,0.21442695228911038,8,1,-0.037018357276104384,0.3727372068484259,0.15538780452815187,0.20660725004371816,llama-2-7b,qwen2-7b,0.0031669718558445204,0.01171875
decoders,linear,without_shut,9,0.3233597274803668,0.3107120466731707,9,0,0.21984083156936962,0.48450531701699395,0.30321652878828836,0.3362995894692414,llama-2-7b,qwen2-7b,1.5827930207234138e-06,0.00390625
decoders,quadratic,without_shut,9,0.17931186187900497,0.21396192773484615,8,1,-0.03662912584764494,0.37202584191917054,0.15522261437398427,0.2063044853448362,llama-2-7b,qwen2-7b,0.003149479325919849,0.01171875
decoders,linear,without_situation,9,0.3239977043029391,0.3111351561429694,9,0,0.21990429039101253,0.48520377475841564,0.30384694549600455,0.3370093810419299,llama-2-7b,qwen2-7b,1.5689343567212986e-06,0.00390625
decoders,quadratic,without_situation,9,0.1798402032612857,0.21483714830508807,8,1,-0.03697338627076167,0.3726487792141388,0.15573913126717903,0.2069419019527916,llama-2-7b,qwen2-7b,0.0031234461635475845,0.01171875
decoders,linear,without_social,9,0.32373257336347516,0.31099232889569794,9,0,0.2194020566801742,0.4857350365967716,0.30348226545931306,0.33677388794888774,llama-2-7b,qwen2-7b,1.6426344456981191e-06,0.00390625
decoders,quadratic,without_social,9,0.17983201275204996,0.21447398613344376,8,1,-0.03652125917160858,0.3733077135146167,0.15564755015672907,0.20687617174250725,llama-2-7b,qwen2-7b,0.003149328033148538,0.01171875
decoders,linear,without_source,9,0.3231816375714369,0.3112956005260876,9,0,0.2194621679913755,0.48420765690178813,0.303053385155143,0.33614657126894465,llama-2-7b,qwen2-7b,1.5918362927903028e-06,0.00390625
decoders,quadratic,without_source,9,0.17955717089903128,0.21395561469749888,8,1,-0.03617953583694977,0.372116996801793,0.15548719266118605,0.2065242592410289,llama-2-7b,qwen2-7b,0.0031096826086376267,0.01171875
decoders,linear,without_spent,9,0.32301758970804884,0.31057704148427046,9,0,0.21930032892857562,0.4840698006305052,0.30288606334274176,0.335982247305483,llama-2-7b,qwen2-7b,1.5927886993790187e-06,0.00390625
decoders,quadratic,without_spent,9,0.1793359520056382,0.21381399029995743,8,1,-0.03651611645049853,0.3718494088435076,0.15527176990090452,0.2063174605626553,llama-2-7b,qwen2-7b,0.0031295485542185797,0.01171875
decoders,linear,without_step,9,0.32333150768666147,0.31079000469499546,9,0,0.22005819712908414,0.48412695876604633,0.30323207630173843,0.3362406715063587,llama-2-7b,qwen2-7b,1.551425164023448e-06,0.00390625
decoders,quadratic,without_step,9,0.17936379793437157,0.21408585477806427,8,1,-0.03623443266105365,0.37178428266417424,0.15531123734314625,0.20631357675879974,llama-2-7b,qwen2-7b,0.003121540476392523,0.01171875
decoders,linear,without_straight,9,0.3235099272752224,0.31064892258744853,9,0,0.22012288829432236,0.4844853560651403,0.3033879986764827,0.3364333071478349,llama-2-7b,qwen2-7b,1.5764312657795207e-06,0.00390625
decoders,quadratic,without_straight,9,0.17946051837071528,0.21397078933106778,8,1,-0.0368280018744156,0.37221263305636165,0.15536650403500943,0.2064965834013566,llama-2-7b,qwen2-7b,0.003172786327673967,0.01171875
decoders,linear,without_stress,9,0.32294720424792356,0.31044476254891895,9,0,0.219210553248889,0.48404389823378174,0.3028101174996912,0.33591428562280284,llama-2-7b,qwen2-7b,1.6043638133103552e-06,0.00390625
decoders,quadratic,without_stress,9,0.17921832679924568,0.21357473476049818,8,1,-0.0364976325625691,0.3717537812685914,0.15515139499057748,0.20618282171947253,llama-2-7b,qwen2-7b,0.0031415918421056612,0.01171875
decoders,linear,without_suffered,9,0.32306247420410233,0.31078381063698096,9,0,0.21955252964328278,0.4841790339187713,0.30292290423976875,0.3360012172742048,llama-2-7b,qwen2-7b,1.5976535471342186e-06,0.00390625
decoders,quadratic,without_suffered,9,0.179367042837026,0.21371390537709825,8,1,-0.03642874237575967,0.372066566989063,0.15527960231802138,0.2063415159886242,llama-2-7b,qwen2-7b,0.0031370376761104993,0.01171875
decoders,linear,without_swung,9,0.32291199571516926,0.31017118079244543,9,0,0.21928206341380743,0.48408582340919676,0.3027652672534158,0.3358657372528395,llama-2-7b,qwen2-7b,1.602105997167285e-06,0.00390625
decoders,quadratic,without_swung,9,0.17903452729051367,0.21378634346092976,8,1,-0.036867015101406386,0.3718710894638185,0.1549299570188506,0.2060222200895037,llama-2-7b,qwen2-7b,0.0031914929426282625,0.01171875
decoders,linear,without_talk,9,0.32392764683064984,0.3109824732011451,9,0,0.22056799084676063,0.48514223159776165,0.30377582373476086,0.336847603828636,llama-2-7b,qwen2-7b,1.5659594311658603e-06,0.00390625
decoders,quadratic,without_talk,9,0.17971797563933917,0.21430713989726424,8,1,-0.036039680072241245,0.372973922541853,0.15556098227652493,0.20668768260328674,llama-2-7b,qwen2-7b,0.0031305529784413223,0.01171875
decoders,linear,without_think,9,0.32396155647776487,0.3113706888268434,9,0,0.2203571695633234,0.48564852428657307,0.30375068550166384,0.33691210484207,llama-2-7b,qwen2-7b,1.6017316643449888e-06,0.00390625
decoders,quadratic,without_think,9,0.17985921608293143,0.2141507778975877,8,1,-0.03625170981027789,0.3733206902903106,0.15567653180700902,0.2068730818195826,llama-2-7b,qwen2-7b,0.0031400653677618262,0.01171875
decoders,linear,without_threatened,9,0.3230932921390765,0.31052192135741247,9,0,0.21938939272832836,0.48408604497807606,0.3029691980342015,0.33605627956542006,llama-2-7b,qwen2-7b,1.5896625259869557e-06,0.00390625
decoders,quadratic,without_threatened,9,0.1794364423373792,0.21386630186552366,8,1,-0.03631883262029737,0.37189589334826084,0.15537901096101897,0.20640585170708875,llama-2-7b,qwen2-7b,0.003120755430900715,0.01171875
decoders,linear,without_title,9,0.32314439354151686,0.31035495470128593,9,0,0.21980220724304478,0.4841863086107118,0.3030141541578675,0.33606216682882584,llama-2-7b,qwen2-7b,1.5751285399343564e-06,0.00390625
decoders,quadratic,without_title,9,0.17932307566814976,0.21378521539498377,8,1,-0.03621159953231118,0.3719244556714701,0.1552479031677347,0.20626491006820735,llama-2-7b,qwen2-7b,0.003121946069381091,0.01171875
decoders,linear,without_touch,9,0.32364768529172677,0.31089006569293753,9,0,0.22035698010591948,0.48476169698569876,0.3035084338299803,0.3365590234399527,llama-2-7b,qwen2-7b,1.5672265649166896e-06,0.00390625
decoders,quadratic,without_touch,9,0.17941882991106012,0.21419587068282125,8,1,-0.03615758700243584,0.3720001393756019,0.1553461662279924,0.2063658820252471,llama-2-7b,qwen2-7b,0.0031208804002873024,0.01171875
decoders,linear,without_tradition,9,0.32305300812342025,0.3107719390454495,9,0,0.21907638214176814,0.48409146416497684,0.3029232011182257,0.33605008637112677,llama-2-7b,qwen2-7b,1.5991057903240703e-06,0.00390625
decoders,quadratic,without_tradition,9,0.1794023865103427,0.21391850291004508,8,1,-0.037053528332734544,0.37186767796434944,0.15534422507859189,0.20645937586572738,llama-2-7b,qwen2-7b,0.003143571493483661,0.01171875
decoders,linear,without_truth,9,0.3231019371966555,0.3107997877964712,9,0,0.21912303514702852,0.4840345108965833,0.30298536548416444,0.3360992999528588,llama-2-7b,qwen2-7b,1.59660213702039e-06,0.00390625
decoders,quadratic,without_truth,9,0.17944262026191526,0.2138167926370089,8,1,-0.03697581318135018,0.37178186197846014,0.15540021504734716,0.20649492444232342,llama-2-7b,qwen2-7b,0.003144108366382256,0.01171875
